id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift,propensity
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,2408,0,False,0,1,2,733,1,1,1,1,0,1,11,0,0,1,1,0,1,0,0.91,0.6141731190351316,0.346171061076464,0.24864413912491562,0.7292315632285693
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,4127,1,True,1,2,1,1529,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.97,0.8686350961856363,0.5952369347484748,0.2475983040379694,0.737284359722618
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,5153,1,True,1,2,1,1529,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.97,0.8686350961856363,0.5952369347484748,0.2475983040379694,0.737284359722618
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,10448,1,True,0,2,1,377,0,1,1,1,0,1,11,0,0,1,0,1,1,0,1.12,0.6351933964659578,0.32239636898869034,0.247170289849656,0.5083522480126853
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,8029,3,True,1,4,0,1621,1,0,1,0,0,1,11,0,1,0,0,1,1,0,1.94,0.9031068460294951,0.5874615292842094,0.2467680359827487,0.7483581637030946
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,988,1,True,0,2,0,1193,0,1,1,0,0,1,11,0,0,1,1,0,0,0,0.84,0.7987637941654516,0.5163029627491721,0.24453840376223462,0.677206848967047
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,2613,0,False,0,1,1,237,1,0,1,0,0,1,11,0,1,0,1,0,0,0,0.75,0.5475178380376655,0.3520077785289388,0.24372699702500872,0.48539274432586393
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,2162,0,False,0,1,1,561,1,0,1,0,0,1,11,0,0,1,1,0,0,0,0.81,0.6128806065523594,0.3635433503902078,0.2432175275122055,0.6112952140032328
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,9970,0,False,0,1,1,162,1,0,1,0,0,0,11,0,0,1,1,0,1,1,0.67,0.5386049113694191,0.33179234454264145,0.2421995883834491,0.49563582736446476
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2814,0,False,0,1,1,31,1,0,0,0,0,0,11,0,1,0,1,0,1,1,0.91,0.42841604166721453,0.20447220677520886,0.24149128586848712,0.36304126976334705
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1685,1,True,0,2,0,1482,1,0,1,0,0,1,11,1,0,0,1,0,1,1,1.0699999999999998,0.7921004681027379,0.5155323897131089,0.24116945035586698,0.6676338231199052
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,1763,3,True,1,4,0,2524,0,1,1,0,0,1,11,0,0,1,1,0,1,1,1.5500000000000005,0.924652031969884,0.6225769262234562,0.24116095837004117,0.7971252789956871
454,1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,454,0,False,0,1,1,1135,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.36,0.6049833832659236,0.452297153895204,0.24038296586047087,0.7066142744668633
5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,5628,1,True,0,2,0,1665,1,1,1,0,0,1,11,0,0,1,1,0,1,1,1.29,0.8040646358935563,0.5289896405701594,0.24004849689884777,0.7685754641124105
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,4310,1,True,1,2,0,1428,1,1,1,0,0,1,11,0,0,1,1,0,1,1,1.6399999999999997,0.8816271918459425,0.6057894583763151,0.2396317049836112,0.7343123662960602
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,6233,0,False,0,1,1,971,1,1,1,1,0,1,11,0,0,1,1,0,1,1,1.09,0.6278872642798118,0.4160370378648816,0.23913617435217302,0.7087738742364005
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,6521,0,False,0,1,0,1101,1,0,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.7071241425765982,0.5158719587219592,0.2367186925976937,0.6981595909545372
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,8925,0,False,0,1,1,1012,0,1,1,1,0,1,11,0,1,0,1,0,1,1,0.5800000000000001,0.6489779756639246,0.4481488524687541,0.23415787910520952,0.6075191771755144
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,6072,1,True,1,2,0,2087,1,1,1,0,0,1,11,0,1,0,0,1,1,1,1.5799999999999996,0.9198468899462849,0.5986927775708708,0.23415244190292103,0.6903500637272125
7279,1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,7279,0,False,0,1,0,1044,1,0,0,0,0,1,11,1,0,0,1,0,0,1,0.5900000000000001,0.6805607983972412,0.470499435568737,0.23385105848230786,0.5940927319114999
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,10858,0,False,0,1,2,820,0,1,1,1,0,1,11,0,0,1,1,0,1,1,0.46,0.6601807346757282,0.4268961237354648,0.23308205282013794,0.6415045994080244
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,5332,0,False,0,1,0,1066,1,0,1,0,0,1,11,0,0,0,1,0,1,1,0.5900000000000001,0.7198504097313091,0.542326179548448,0.23188760867330183,0.6459712600217906
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,7349,0,False,1,1,1,103,1,0,0,1,1,0,11,0,0,0,1,0,0,0,1.13,0.44579684555809157,0.26178649671550136,0.23097855782090534,0.43765868006528985
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,10430,3,True,0,4,2,1472,1,0,0,1,0,1,11,0,0,1,0,1,1,1,1.75,0.7949892664711917,0.4977818028446874,0.23011317875401716,0.7016698680514749
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,1071,0,False,0,1,1,1034,1,1,1,1,0,1,11,1,0,0,0,1,1,1,0.87,0.6632176264766267,0.47204872810231024,0.22939635906114292,0.6424774186332872
7233,1972,Graduation,Married,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,7233,1,True,0,2,0,1782,1,1,1,0,0,1,11,0,0,1,1,0,1,1,1.29,0.8272989570534053,0.5465169270594055,0.22923408590462674,0.7066808157916031
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,5074,0,False,0,1,1,47,1,0,0,0,0,0,11,0,1,0,1,0,0,0,0.91,0.41261808489125124,0.2342236756356687,0.22917374712002178,0.35826466132011
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,8702,0,False,0,1,2,22,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.5700000000000001,0.41303847596979176,0.18504509935719243,0.2291051977388217,0.3511625533546436
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,10141,0,False,0,1,0,20,1,0,0,0,0,0,11,0,1,0,0,1,0,1,0.91,0.43524700663145394,0.24083235142106513,0.2289445163217092,0.37769992565695387
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,2942,1,True,0,2,1,486,1,1,0,0,0,1,11,0,0,1,0,1,0,0,1.29,0.6727757390680129,0.37342205540219553,0.22850929516731947,0.544428414694396
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,4856,2,True,0,3,0,1853,0,1,1,0,0,1,11,0,0,0,1,0,1,1,0.7999999999999999,0.8671606972467447,0.6167195591582023,0.22818186794025763,0.7004855890806687
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,3,11,0,965,0,False,0,1,1,590,0,1,1,1,0,1,11,0,0,1,0,1,0,0,0.64,0.5700191930741023,0.35452470498110544,0.22804233327840553,0.5542320411023522
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,975,0,False,0,1,2,264,1,0,1,1,0,0,11,0,0,1,0,1,1,1,0.77,0.48110932791475136,0.28824286804896376,0.22700410538155494,0.526705266959858
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,851,0,False,0,1,2,642,0,1,1,1,0,0,11,0,1,0,1,0,1,0,0.26,0.5538598911475583,0.3507392628170283,0.22637109659735177,0.5433671414727561
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,6218,1,True,0,2,1,499,0,1,1,0,0,0,11,0,0,1,1,0,0,0,0.7,0.6290982738123286,0.39913585679929814,0.22608715233545806,0.579857083305828
6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,6507,0,False,0,1,1,56,1,0,0,0,0,0,11,0,0,1,0,1,1,0,0.97,0.4293888536431885,0.24257626521696082,0.22536691936454012,0.41241740799421917
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,4607,0,False,0,1,0,777,1,0,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.6936747997424585,0.47144276255651923,0.22530784847920177,0.6618555474367812
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,10983,0,False,0,1,0,930,1,1,1,0,0,1,11,0,0,1,1,0,1,1,0.81,0.7069713139509027,0.48278082898969765,0.2251767827893023,0.7253524951313944
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,7101,0,False,0,1,1,1198,1,1,1,1,1,1,11,1,0,0,0,1,1,1,0.62,0.5685221352896579,0.3923611313348863,0.2241319682493669,0.6562028410887332
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,8566,0,False,0,1,2,9,1,0,0,0,0,0,11,1,0,0,1,0,0,0,0.5700000000000001,0.43195125821195596,0.18901676675965784,0.22286087255337494,0.3217815015315759
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,5113,1,True,1,2,0,1702,0,1,1,0,0,1,11,1,0,0,0,1,1,1,0.97,0.8962015396095583,0.5964338048778051,0.22184132237715382,0.6484744688062001
1092,1980,Graduation,Married,61014.0,0,1,2012-08-11,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0,1092,0,False,0,1,1,1147,1,1,0,1,0,1,11,0,0,1,1,0,1,0,1.09,0.6215273270380753,0.37949471508575977,0.22180407195610696,0.695520126454758
1044,1953,Graduation,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,1044,0,False,0,1,0,596,0,1,1,1,0,1,11,0,0,1,1,0,1,1,0.64,0.6319095473878854,0.3659422315445119,0.22104074034005533,0.578940002022465
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,4530,1,True,1,2,0,1930,0,0,1,1,0,1,11,0,1,0,0,1,1,1,1.4099999999999997,0.8894745024902768,0.5805494734137728,0.2204170940420942,0.6732618200939938
2669,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,2669,0,False,0,1,0,1127,0,1,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.64056598343706,0.48800878732935427,0.22027052515902323,0.5896034174785625
5892,1980,Graduation,Married,34968.0,1,0,2013-04-10,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,3,11,0,5892,0,False,0,1,1,221,1,0,1,1,0,0,11,0,0,1,1,0,1,1,1.25,0.5102074546978929,0.27930738965628066,0.21989069823772867,0.5315720313246589
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,10270,0,False,0,1,1,66,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.75,0.4417877599533673,0.23958816702169713,0.21953422819173102,0.43837111323178185
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,9612,0,False,0,1,0,43,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0.75,0.40956379780220475,0.1826884863321263,0.21891169418806805,0.3627969985861369
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,6248,1,True,1,2,0,2217,0,1,1,0,0,1,11,0,1,0,0,1,1,1,1.13,0.9156538894554834,0.6136783103493604,0.21730779496052816,0.758455887905742
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,4679,0,False,0,1,1,1092,0,1,1,1,0,1,11,0,1,0,1,0,1,1,0.5800000000000001,0.6563959779459827,0.4914333360945265,0.2172853103643424,0.6276601300977687
6963,1947,Graduation,Single,77457.0,0,0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,6963,1,True,0,2,0,1157,0,0,1,0,0,1,11,0,0,1,0,1,0,1,0.84,0.7648473241011824,0.5017053829547626,0.2164897288205812,0.62136272527048
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,9923,0,False,0,1,2,92,1,0,0,1,0,0,11,0,1,0,0,1,0,0,0.71,0.49859813775221207,0.2679787339681408,0.2161417068466279,0.3927492355197957
10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,10548,0,False,0,1,0,960,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.6879159726005781,0.5195931584222422,0.21593693338390418,0.6516759342719161
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,3,11,0,4339,0,False,0,1,1,913,0,1,1,1,0,1,11,1,0,0,1,0,1,1,0.42,0.6531069576745173,0.46584280723444577,0.21578128756271323,0.5761000846512083
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,232,0,False,0,1,1,530,1,0,1,0,0,0,11,0,0,1,0,1,0,1,0.67,0.6154900288822073,0.4277656509095099,0.21245499643517363,0.5765749712389985
10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,10841,0,False,0,1,1,484,0,0,1,1,0,1,11,1,0,0,1,0,0,0,0.42,0.5780807128576831,0.3477086926562467,0.21167941489124406,0.4922491490353909
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,6715,0,False,0,1,1,685,1,1,1,1,0,0,11,1,0,0,0,1,1,1,0.73,0.606071309828156,0.4316059440089808,0.21162735298438826,0.5878267043625803
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,2681,0,False,0,1,0,461,1,0,1,0,0,1,11,0,0,0,1,0,1,1,0.5900000000000001,0.6193878084137641,0.4413424646895067,0.2116218207336655,0.6182415171502896
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2261,0,False,0,1,1,16,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.3996802382900391,0.19340780042492503,0.21155344820317445,0.38936017122669503
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,11176,0,False,0,1,1,495,1,1,1,0,0,1,11,1,0,0,1,0,0,0,0.5900000000000001,0.6395403400939181,0.43069966922915065,0.21147194832585342,0.5565802348386741
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,1402,0,False,0,1,0,1253,1,0,1,1,0,1,11,0,1,0,1,0,1,1,1.03,0.6830262198022975,0.4831188804755063,0.2114608200039523,0.6171777663152024
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,850,0,False,0,1,1,757,1,1,1,0,0,1,11,0,0,1,0,1,1,0,0.81,0.6797857830217622,0.47456893384131554,0.21113706048710387,0.6358943869204697
6518,1951,PhD,Widow,67680.0,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,6518,0,False,0,1,1,606,1,1,1,0,0,1,11,1,0,0,0,1,1,0,0.5900000000000001,0.6082792469275228,0.4602602318588858,0.2108739633316914,0.5665443875289206
10196,1978,Graduation,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,10196,0,False,0,1,2,614,1,1,1,0,0,0,11,0,0,1,1,0,0,0,0.49,0.6162156565118974,0.4408521693764165,0.21034092941191984,0.6445713353906452
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,1592,2,True,0,3,0,1724,1,0,1,0,0,1,11,0,0,1,1,0,1,1,1.4700000000000002,0.8634693753127876,0.6106548534312751,0.21020728904360494,0.739452041864178
9560,1965,Graduation,Together,83003.0,0,0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,9560,1,True,1,2,0,1674,1,1,1,0,0,1,11,0,0,1,1,0,1,1,1.6399999999999997,0.9186412193116672,0.6171961366361881,0.2090308016178461,0.7952206536488904
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,10241,0,False,0,1,0,14,1,0,0,0,0,0,11,0,0,0,0,1,0,1,0.75,0.40814965692732375,0.1969077712286429,0.20886657112288226,0.33042232028020335
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,1000,0,False,0,1,2,964,0,1,1,1,0,0,11,0,1,0,1,0,1,0,0.26,0.6111789746284061,0.4408361647747942,0.20874763672197266,0.6214950984436844
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,3852,0,False,0,1,2,964,0,1,1,1,0,0,11,0,1,0,1,0,0,1,0.26,0.6111789746284061,0.4408361647747942,0.20874763672197266,0.6214950984436844
8933,1983,2n Cycle,Married,32146.0,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,8933,0,False,0,1,1,66,1,0,0,0,0,0,11,0,0,0,1,0,1,0,0.75,0.4476775211166825,0.2591734771308918,0.20804886218493748,0.42309448292028934
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,1012,0,False,0,1,1,884,1,1,1,1,0,0,11,0,0,1,0,1,1,0,0.95,0.5883788074396086,0.4325462449707148,0.2076407227217762,0.6583159718798103
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,6086,1,True,0,2,0,1380,0,1,1,0,0,1,11,0,0,1,1,0,0,0,0.84,0.7864187468593387,0.5758839170883815,0.20749424715584555,0.7078329355762888
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,1215,1,True,0,2,0,1572,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8117162277033967,0.5773126298463215,0.2070916798619632,0.6180809019406931
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,9971,0,False,0,1,1,506,1,0,1,0,0,1,11,1,0,0,1,0,0,1,0.5900000000000001,0.6178649931492779,0.43601445065326194,0.20704055827224865,0.5620152106787937
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,5512,0,False,0,1,1,518,1,1,1,0,0,0,11,0,1,0,1,0,1,0,0.61,0.553518844070658,0.3918931533244531,0.20697295795492504,0.5556458874180104
3158,1973,Graduation,Married,32300.0,1,0,2013-01-03,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,3158,0,False,0,1,1,39,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.3860739095417517,0.2079090332285487,0.20493409559995152,0.4049900000512384
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,5350,1,True,1,2,0,2525,1,0,1,0,0,1,11,0,1,0,0,1,0,0,1.5799999999999996,0.8985295313371048,0.5870626178464308,0.2041777150542935,0.7700850495119406
1340,1986,Graduation,Married,92910.0,0,0,2014-04-24,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,1340,3,True,0,4,0,1795,0,1,1,0,0,1,11,0,0,1,1,0,0,1,1.2000000000000002,0.8640848005841245,0.6292399951245341,0.2025657163608092,0.7657224427119849
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,9478,0,False,0,1,1,401,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.615985189479011,0.39631921959257244,0.20228100791760037,0.5953755939908236
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,5626,0,False,0,1,0,463,1,0,1,0,0,0,11,1,0,0,0,1,0,0,0.45,0.6123047117672574,0.43276262950484923,0.20178050686915147,0.5367962940749746
4459,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4459,0,False,0,1,1,37,1,0,0,0,1,0,11,0,0,1,0,1,1,0,0.72,0.3749870583515089,0.18805509396722891,0.20072483915357292,0.37651378515681777
7873,1973,PhD,Together,63516.0,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,7873,0,False,0,1,2,300,1,0,1,1,0,0,11,1,0,0,1,0,1,1,0.55,0.5339851925690562,0.35662924332284673,0.20068282609101418,0.5236153759676923
7270,1981,Graduation,Divorced,56981.0,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,3,11,0,7270,1,True,0,2,0,1241,0,0,1,0,0,1,11,0,0,1,0,1,1,1,0.84,0.7474310998021215,0.4494864744851305,0.2000496412268721,0.5900363117912681
4084,1975,Graduation,Together,60934.0,0,1,2014-01-17,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,3,11,0,4084,0,False,0,1,1,873,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6307940650329055,0.4189869858782353,0.20000825590713311,0.59856822564648
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,8737,0,False,0,1,1,43,1,0,0,0,0,0,11,0,0,1,0,1,1,1,0.67,0.46796390037016644,0.246417651668298,0.1989123516539581,0.4787689177832624
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,6200,0,False,0,1,1,901,0,1,1,0,0,1,11,0,0,1,1,0,0,1,0.36,0.6536733043498741,0.4812383320839764,0.19885950820932968,0.6190878083183288
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,87,0,False,0,1,1,57,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.75,0.40818034856840435,0.23162318401816856,0.19859562588445892,0.4017088850838024
