id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift,propensity
5892,1980,Graduation,Married,34968.0,1,0,2013-04-10,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,3,11,0,5892,0,False,0,1,1,221,1,0,1,1,0,0,11,0,0,1,1,0,1,1,1.25,0.5102074546978929,0.27930738965628066,0.33167955881809863,0.5315720313246589
10175,1958,PhD,Divorced,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,10175,0,False,0,1,1,22,1,0,0,0,0,0,11,1,0,0,0,1,0,0,0.75,0.4357184824269998,0.2147250335378837,0.3303707769198564,0.3371822204063903
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,975,0,False,0,1,2,264,1,0,1,1,0,0,11,0,0,1,0,1,1,1,0.77,0.48110932791475125,0.28824286804896376,0.32926157115635735,0.526705266959858
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,1077,0,False,0,1,0,1020,0,1,0,0,0,1,11,0,0,1,1,0,0,0,0.36,0.6118568513091108,0.3398894809771595,0.32857749246548157,0.5963625444644853
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2261,0,False,0,1,1,16,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.3996802382900391,0.19340780042492503,0.32694338028815123,0.38936017122669503
340,1970,Graduation,Divorced,72967.0,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,340,1,True,1,2,1,497,1,1,1,0,0,0,11,0,0,1,0,1,1,1,1.4999999999999998,0.7924493987025074,0.48509760661116286,0.32640776506777125,0.6945668897798634
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,6424,0,False,0,1,1,49,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4167947321574076,0.26623045184336047,0.3250148171625216,0.42391517096319753
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,3412,1,True,0,2,1,957,0,0,1,1,0,0,11,0,1,0,1,0,0,1,0.92,0.7321673970302299,0.44513041874660286,0.32350540332291733,0.5302722357505397
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,2942,1,True,0,2,1,486,1,1,0,0,0,1,11,0,0,1,0,1,0,0,1.29,0.6727757390680129,0.37342205540219553,0.322329237388842,0.544428414694396
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,6072,1,True,1,2,0,2087,1,1,1,0,0,1,11,0,1,0,0,1,1,1,1.5799999999999996,0.9198468899462849,0.5986927775708708,0.3142795604966004,0.6903500637272125
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,4399,0,False,0,1,0,1091,1,0,1,0,0,1,11,0,0,1,1,0,0,0,0.81,0.6978189810902169,0.4457855163183859,0.3105594348581511,0.6667702198487779
9888,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,9888,0,False,0,1,0,1091,1,0,1,0,0,1,11,0,0,1,1,0,1,1,0.81,0.6978189810902169,0.4457855163183859,0.3105594348581511,0.6667702198487779
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,2975,1,True,0,2,1,1956,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8508693314999651,0.6059668367110401,0.3073681859700185,0.6997701968267477
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,5011,0,False,0,1,1,928,0,1,0,0,0,1,11,0,0,1,0,1,1,0,0.36,0.5934274481119653,0.41859206732384235,0.3072029644250221,0.5659176154485971
1772,1975,PhD,Married,79174.0,0,0,2013-01-11,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1,1772,2,True,1,3,0,2043,1,1,1,0,0,1,11,1,0,0,1,0,1,1,1.6,0.9331158697167804,0.625504639387551,0.3051089159381055,0.7335970872580337
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2964,0,False,0,1,0,72,1,0,0,0,0,0,11,0,0,1,1,0,0,0,0.97,0.4189661233041175,0.26198444663279974,0.3050880617223225,0.4202480288113072
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,3376,0,False,0,1,1,235,1,0,1,0,0,0,11,0,1,0,0,1,1,0,0.61,0.5493136785621828,0.3193019176012297,0.3048460584578602,0.45635338046873775
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,9612,0,False,0,1,0,43,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0.75,0.4095637978022047,0.1826884863321263,0.30463247217231365,0.3627969985861369
8933,1983,2n Cycle,Married,32146.0,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,8933,0,False,0,1,1,66,1,0,0,0,0,0,11,0,0,0,1,0,1,0,0.75,0.4476775211166825,0.25917347713089184,0.30389707081047856,0.42309448292028934
3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,3009,3,True,1,4,0,1766,1,1,1,0,0,1,11,1,0,0,0,1,0,1,1.7800000000000002,0.8987932266586036,0.5784168225389604,0.3029919100400283,0.6951325254274644
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,3139,1,True,0,2,0,2052,0,0,1,0,0,1,11,0,0,0,0,1,0,1,0.62,0.8154578742655736,0.565994475723541,0.30170994238460547,0.643588165279886
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,6977,1,True,0,2,1,1921,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8196014923094925,0.573861724451742,0.3008025937183924,0.748579722137289
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,6398,0,False,0,1,1,50,1,0,0,0,1,0,11,0,0,0,1,0,1,0,0.5,0.3902298797154,0.2370619639344408,0.29977976605106427,0.38636939096880085
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,10430,3,True,0,4,2,1472,1,0,0,1,0,1,11,0,0,1,0,1,1,1,1.75,0.7949892664711917,0.4977818028446874,0.29860438394125854,0.7016698680514749
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,4856,2,True,0,3,0,1853,0,1,1,0,0,1,11,0,0,0,1,0,1,1,0.7999999999999999,0.8671606972467447,0.6167195591582023,0.2963928741483081,0.7004855890806687
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,2162,0,False,0,1,1,561,1,0,1,0,0,1,11,0,0,1,1,0,0,0,0.81,0.6128806065523594,0.3635433503902078,0.2935467972918206,0.6112952140032328
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,6521,0,False,0,1,0,1101,1,0,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.7071241425765982,0.5158719587219592,0.2915362563223444,0.6981595909545372
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,4530,1,True,1,2,0,1930,0,0,1,1,0,1,11,0,1,0,0,1,1,1,1.4099999999999997,0.8894745024902767,0.5805494734137728,0.29138726823054567,0.6732618200939938
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1463,0,False,0,1,2,21,1,0,0,0,0,0,11,0,0,1,0,1,1,0,0.49,0.40734586923874533,0.19535435542971527,0.2901350663009628,0.3825676798991028
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,1000,0,False,0,1,2,964,0,1,1,1,0,0,11,0,1,0,1,0,1,0,0.26,0.611178974628406,0.4408361647747941,0.28982895842416356,0.6214950984436844
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,3852,0,False,0,1,2,964,0,1,1,1,0,0,11,0,1,0,1,0,0,1,0.26,0.611178974628406,0.4408361647747941,0.28982895842416356,0.6214950984436844
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,851,0,False,0,1,2,642,0,1,1,1,0,0,11,0,1,0,1,0,1,0,0.26,0.5538598911475583,0.3507392628170283,0.2892675323260817,0.5433671414727561
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,9743,1,True,0,2,1,1910,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.84,0.8291046329220986,0.5881446578433235,0.2883002462590514,0.7371430874880229
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,10448,1,True,0,2,1,377,0,1,1,1,0,1,11,0,0,1,0,1,1,0,1.12,0.6351933964659578,0.32239636898869034,0.2856756300423237,0.5083522480126853
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,3967,0,False,0,1,0,943,1,0,1,0,0,1,11,1,0,0,1,0,0,0,0.5900000000000001,0.6774394573232712,0.5337039995552925,0.2839257018697959,0.6271056921494697
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,87,0,False,0,1,1,57,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.75,0.4081803485684043,0.23162318401816856,0.2819574035148249,0.4017088850838024
6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,6507,0,False,0,1,1,56,1,0,0,0,0,0,11,0,0,1,0,1,1,0,0.97,0.4293888536431885,0.24257626521696082,0.28143930870010203,0.41241740799421917
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,8805,0,False,0,1,1,371,1,1,0,1,1,0,11,0,0,1,0,1,0,1,0.7,0.5248132608401532,0.3335627583643416,0.2812833628932249,0.5487554025782733
1241,1984,2n Cycle,Married,14796.0,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,1241,0,False,1,1,1,51,1,0,0,0,1,0,11,0,0,0,1,0,0,0,0.85,0.40042467653445907,0.2399161844849958,0.28083152161820596,0.39452003450762757
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,10319,1,True,0,2,1,1286,0,0,1,1,1,1,11,0,0,1,1,0,1,0,0.87,0.7659011924616954,0.4517038012061646,0.28011183151032903,0.6267817599433753
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,2797,0,False,0,1,1,1073,0,1,1,0,0,1,11,0,0,1,1,0,0,0,0.36,0.6359326142113886,0.4914896728714025,0.27948027803500936,0.6421200817564718
1044,1953,Graduation,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,1044,0,False,0,1,0,596,0,1,1,1,0,1,11,0,0,1,1,0,1,1,0.64,0.6319095473878854,0.3659422315445119,0.27945544564561425,0.578940002022465
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,1402,0,False,0,1,0,1253,1,0,1,1,0,1,11,0,1,0,1,0,1,1,1.03,0.6830262198022975,0.4831188804755062,0.27801990538830323,0.6171777663152024
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,4518,0,False,0,1,1,1169,0,1,1,0,0,1,11,0,0,1,1,0,1,0,0.36,0.6445464859283229,0.5044539075783683,0.27654311202683546,0.7130020853646936
1173,1947,Master,Together,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,1173,2,True,1,3,0,2252,0,0,1,0,0,0,11,0,1,0,1,0,0,1,1.17,0.8345341977436326,0.564910859552192,0.2756956749936728,0.6952565345615652
7270,1981,Graduation,Divorced,56981.0,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,3,11,0,7270,1,True,0,2,0,1241,0,0,1,0,0,1,11,0,0,1,0,1,1,1,0.84,0.7474310998021216,0.4494864744851304,0.2756631921612833,0.5900363117912681
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,6906,3,True,1,4,0,1024,0,0,0,0,0,1,11,0,1,0,0,1,1,1,1.4900000000000002,0.8679279904186402,0.5237266295854803,0.2755802501976101,0.6336322867085527
3202,1987,PhD,Married,51563.0,0,0,2012-10-01,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,3202,2,True,0,3,0,1250,0,0,1,0,1,1,11,1,0,0,1,0,1,0,0.55,0.7200300869427282,0.43817446174055313,0.27544357312719037,0.5525245251079719
7106,1943,PhD,Married,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,7106,0,False,0,1,0,1242,0,0,1,0,0,1,11,1,0,0,1,0,0,0,0.14,0.5790965283993036,0.5353802108306915,0.27472402432753856,0.5837334772019683
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,1215,1,True,0,2,0,1572,0,1,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8117162277033966,0.5773126298463216,0.27278876614452396,0.6180809019406931
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,9923,0,False,0,1,2,92,1,0,0,1,0,0,11,0,1,0,0,1,0,0,0.71,0.49859813775221196,0.2679787339681408,0.26809158251464704,0.3927492355197957
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,2613,0,False,0,1,1,237,1,0,1,0,0,1,11,0,1,0,1,0,0,0,0.75,0.5475178380376655,0.3520077785289388,0.26685933966171993,0.48539274432586393
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,10141,0,False,0,1,0,20,1,0,0,0,0,0,11,0,1,0,0,1,0,1,0.91,0.435247006631454,0.24083235142106513,0.26170266687759286,0.37769992565695387
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,3712,1,True,0,2,0,259,0,0,1,0,0,0,11,0,0,1,0,1,0,0,0.7,0.561857794750748,0.3413667983492933,0.2606723073867465,0.48590637609584086
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,6428,0,False,0,1,0,1130,0,0,1,0,0,1,11,1,0,0,0,1,1,0,0.14,0.6379333281276331,0.5236447347002812,0.2588504659950422,0.48034874674030126
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,10424,0,False,0,1,0,1295,0,0,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.619544661083844,0.5221230059533821,0.2586943314235751,0.6299877730266006
944,1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,944,0,False,0,1,1,393,1,0,1,0,0,0,11,0,0,1,1,0,0,1,0.67,0.6062696287483388,0.37337406572748943,0.2579950772927775,0.5591530041660462
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,8346,1,True,1,2,1,296,1,1,0,0,1,0,11,0,0,1,0,1,1,0,1.55,0.5753827986105292,0.3389240464165551,0.257164455547895,0.5301253043115265
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,7485,0,False,0,1,2,138,0,0,0,1,0,0,11,1,0,0,0,1,1,0,0.1,0.4341217310934827,0.2584455374448932,0.25715939230101365,0.35431498728053157
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,830,2,True,1,3,0,1658,1,0,0,0,0,1,11,1,0,0,0,1,1,1,1.6,0.8940529298507086,0.5500345575705394,0.2567019135974415,0.6851853181243888
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1685,1,True,0,2,0,1482,1,0,1,0,0,1,11,1,0,0,1,0,1,1,1.0699999999999998,0.7921004681027379,0.5155323897131089,0.2564399806892562,0.6676338231199052
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,9478,0,False,0,1,1,401,1,0,1,0,0,1,11,0,0,1,0,1,1,1,0.81,0.615985189479011,0.39631921959257244,0.2531588510208181,0.5953755939908236
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,4543,1,True,0,2,0,1919,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.84,0.8400814755912696,0.6040389894812611,0.2509070869615888,0.6536135422251562
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,5204,1,True,1,2,0,1461,1,1,1,0,0,1,11,0,0,1,1,0,0,1,1.6399999999999997,0.8833904211195657,0.5654191414219847,0.24875849880597398,0.7662782221231327
7279,1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,7279,0,False,0,1,0,1044,1,0,0,0,0,1,11,1,0,0,1,0,0,1,0.5900000000000001,0.680560798397241,0.470499435568737,0.24835287301435813,0.5940927319114999
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,10356,0,False,0,1,2,32,1,0,0,0,0,0,11,1,0,0,0,1,1,0,0.27,0.4262418128292694,0.20917494007960702,0.2481913872884256,0.3250864935255045
10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,10841,0,False,0,1,1,484,0,0,1,1,0,1,11,1,0,0,1,0,0,0,0.42,0.5780807128576831,0.3477086926562467,0.24792481465321475,0.4922491490353909
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,2408,0,False,0,1,2,733,1,1,1,1,0,1,11,0,0,1,1,0,1,0,0.91,0.6141731190351316,0.346171061076464,0.2472611215721853,0.7292315632285693
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,3,11,0,4339,0,False,0,1,1,913,0,1,1,1,0,1,11,1,0,0,1,0,1,1,0.42,0.6531069576745173,0.46584280723444577,0.24373888868015475,0.5761000846512083
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,3104,1,True,1,2,0,2006,0,1,1,0,0,1,11,0,0,1,0,1,1,0,1.19,0.8838062808756706,0.6002782852719815,0.24319089899637056,0.7515929903890085
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,8925,0,False,0,1,1,1012,0,1,1,1,0,1,11,0,1,0,1,0,1,1,0.5800000000000001,0.6489779756639246,0.4481488524687541,0.2409797971080343,0.6075191771755144
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,1139,3,True,1,4,0,1512,0,1,1,0,0,1,11,1,0,0,1,0,1,1,1.33,0.8927491485237122,0.59887301368739,0.2407636044230773,0.6333524043123451
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,6770,1,True,1,2,1,68,1,0,0,0,0,0,11,0,0,1,1,0,0,0,1.8,0.5301062837728726,0.2912659885613514,0.2404699567965779,0.4856917597526891
5547,1982,PhD,Married,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,5547,2,True,1,3,0,1919,1,1,1,0,0,1,11,1,0,0,1,0,1,1,1.6,0.9394214918245668,0.61987235088873,0.24037059729050655,0.7609100046902888
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,6715,0,False,0,1,1,685,1,1,1,1,0,0,11,1,0,0,0,1,1,1,0.73,0.606071309828156,0.4316059440089808,0.237739850836316,0.5878267043625803
3158,1973,Graduation,Married,32300.0,1,0,2013-01-03,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,3158,0,False,0,1,1,39,1,0,0,0,1,0,11,0,0,1,1,0,0,0,0.72,0.38607390954175175,0.2079090332285487,0.2366651361272854,0.4049900000512384
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,8737,0,False,0,1,1,43,1,0,0,0,0,0,11,0,0,1,0,1,1,1,0.67,0.46796390037016644,0.246417651668298,0.23294087257550025,0.4787689177832624
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,8143,2,True,1,3,0,265,0,0,1,0,0,0,11,1,0,0,0,1,0,0,1.31,0.5582405726446739,0.3126098025545019,0.23122142833951626,0.4737092495218761
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,6768,0,False,0,1,3,36,0,0,0,0,1,0,11,0,0,1,0,1,0,0,0.09,0.225687735809329,0.14866644622754097,0.23011685224798906,0.30055027767201803
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,5827,0,False,0,1,2,62,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.6200000000000001,0.2906414485368721,0.17171620196529036,0.22989549426176273,0.376704604020427
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1,955,1,True,1,2,2,240,0,0,0,1,1,0,11,0,1,0,1,0,0,0,0.8400000000000001,0.5614473396579129,0.3099466537749798,0.22984032873361068,0.5259361178302856
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,3551,0,False,0,1,1,198,1,0,1,0,0,0,11,0,1,0,1,0,1,1,0.61,0.5044005078366303,0.35476568239749284,0.22774302893012663,0.49149355819269214
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,4603,0,False,0,1,1,656,0,1,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.5976449905640155,0.42581683946353593,0.22772483868990262,0.519973263086634
4459,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4459,0,False,0,1,1,37,1,0,0,0,1,0,11,0,0,1,0,1,1,0,0.72,0.37498705835150886,0.1880550939672289,0.22674400168958314,0.37651378515681777
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,6887,0,False,0,1,2,564,0,1,1,0,0,0,11,0,0,1,0,1,0,0,0.04,0.4957004726300394,0.41493491092971835,0.2265668950496963,0.5714646799455511
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,9606,2,True,1,3,0,1536,0,0,1,0,0,0,11,1,0,0,1,0,1,1,1.0099999999999998,0.8099427311578599,0.5365373895535516,0.2261988930256156,0.6375295093398631
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2937,0,False,0,1,1,871,0,1,1,1,0,1,11,1,0,0,0,1,1,1,0.42,0.6088060395595292,0.4499399723268968,0.2255260138370604,0.5511231653901532
